31-05-2012,4.276879493,-1.565421552,-4.337594395
1/6/2012,4.123008196,-1.350952058,-4.448363639
5/6/2012,4.088013355,-1.30802863,-4.512715621
6/6/2012,4.185353482,-1.389357533,-4.4384114
7/6/2012,4.24178163,-1.441610141,-4.350587563
8/6/2012,4.233988948,-1.430186413,-4.270548698
11/6/2012,4.281371691,-1.487427203,-4.166633243
12/6/2012,4.203883773,-1.406071992,-4.109912364
13-06-2012,4.184562794,-1.409547323,-3.998387525
14-06-2012,4.100152076,-1.31553953,-3.983942449
15-06-2012,4.148782331,-1.38172849,-3.92243656
18-06-2012,4.195418004,-1.410207941,-3.812033524
19-06-2012,4.124836133,-1.317472305,-3.791396628
20-06-2012,4.154874499,-1.366331569,-3.693464372
21-06-2012,4.158755664,-1.345142621,-3.644943984
22-06-2012,4.141891778,-1.367823638,-3.51834761
25-06-2012,4.101139209,-1.348439695,-3.413444318
26-06-2012,4.040167721,-1.297669437,-3.352829724
27-06-2012,4.073498374,-1.338632478,-3.299716116
28-06-2012,4.080526742,-1.346465249,-3.294875284
29-06-2012,4.11284123,-1.400606823,-3.257214404
2/7/2012,4.21071079,-1.500343237,-3.233513144
3/7/2012,4.226226811,-1.527247025,-3.224372553
4/7/2012,4.262254521,-1.585391804,-3.188244819
5/7/2012,4.221722832,-1.543603912,-3.207373582
6/7/2012,4.180418132,-1.481941508,-3.253312969
9/7/2012,4.092330123,-1.354682116,-3.354782094
10/7/2012,4.086731263,-1.349823258,-3.408056105
11/7/2012,4.097146196,-1.363815523,-3.414054722
12/7/2012,4.026591619,-1.281778464,-3.413954431
13-07-2012,3.97275726,-1.21178748,-3.41820943
16-07-2012,4.001603104,-1.240085392,-3.353053849
17-07-2012,3.978785825,-1.237452478,-3.286070902
18-07-2012,3.972895429,-1.251382445,-3.217782925
19-07-2012,3.968826245,-1.257718079,-3.177406541
20-07-2012,3.953070294,-1.238116262,-3.16184595
23-07-2012,3.862126632,-1.10786285,-3.202088207
24-07-2012,3.841923293,-1.082034703,-3.231263383
25-07-2012,3.818664434,-1.055637948,-3.251984145
26-07-2012,3.847234359,-1.081848645,-3.235460028
27-07-2012,3.988323999,-1.256017562,-3.165097917
30-07-2012,4.098428722,-1.361386191,-3.086102231
31-07-2012,4.100372285,-1.377016196,-3.038816377
1/8/2012,4.124683181,-1.409223507,-2.997156325
2/8/2012,4.194653988,-1.470074275,-2.964258801
3/8/2012,4.144984545,-1.428611342,-2.952306313
6/8/2012,4.233990489,-1.523289516,-2.888355986
7/8/2012,4.24109082,-1.546240438,-2.848292567
8/8/2012,4.298897787,-1.622736256,-2.842557392
9/8/2012,4.339627397,-1.669000905,-2.952995551
10/8/2012,4.292959538,-1.593838718,-3.117351536
13-08-2012,4.301949616,-1.567991241,-3.231951661
14-08-2012,4.335061525,-1.59630811,-3.298827089
15-08-2012,4.357618669,-1.611191267,-3.337836207
16-08-2012,4.54204791,-1.820991005,-3.366023993
17-08-2012,4.514449143,-1.791544158,-3.437117145
20-08-2012,4.518093102,-1.772958076,-3.493007323
21-08-2012,4.527945084,-1.778992954,-3.534749811
22-08-2012,4.499657389,-1.737474726,-3.583651701
23-08-2012,4.471476537,-1.711501429,-3.550950357
24-08-2012,4.421980963,-1.657618674,-3.513894929
27-08-2012,4.397223047,-1.607267798,-3.508599318
28-08-2012,4.348916485,-1.547352654,-3.511847767
29-08-2012,4.326227394,-1.511882712,-3.484633121
30-08-2012,4.211639474,-1.375512361,-3.509306683
31-08-2012,4.151663878,-1.286928661,-3.575522859
3/9/2012,4.101397792,-1.204890928,-3.585224057
4/9/2012,4.10959493,-1.210235064,-3.628618678
5/9/2012,4.156018522,-1.288845816,-3.511892167
6/9/2012,4.219130642,-1.363664718,-3.501588494
7/9/2012,4.465096577,-1.69922036,-3.012574341
10/9/2012,4.227433333,-1.4310652,-3.186808265
11/9/2012,4.210324751,-1.405399771,-3.290798978
12/9/2012,4.249280019,-1.44744916,-3.313499653
